DonorId,Donor Name,Donations Value,Donation Events,Donation Mean
52300.0,Mr Ian P Fitter,10000.0,1,10000.0
52302.0,Mr Andrew J Cook,10200.0,2,5100.0
52303.0,The Portcullis Club,6408.61,1,6408.61
52305.0,Principal Healthcare Limited,2500.0,1,2500.0
52306.0,Fundraise For The Future,16685.0,1,16685.0
52308.0,Mr Raphael Jago,2000.0,1,2000.0
52311.0,Golden Tours,11000.0,5,2200.0
52313.0,Us Embassy,28595.2,4,7148.8
52315.0,St Piran’S School,2000.0,1,2000.0
52316.0,Mission Media Ltd,60000.0,11,5454.545454545455
52317.0,Key Locators Leyton Ltd,9408.0,2,4704.0
52318.0,Patron Capital Advisers Llp,8000.0,4,2000.0
52320.0,Mr Tom Roddick,30000.0,1,30000.0
52321.0,Inter-Parliamentary Coalition For Combating Antisemitism (Icca),8049.0,2,4024.5
52324.0,Clyde & Co Llp,2323.08,1,2323.08
52325.0,Travel2Palestine Ltd,1588.0,1,1588.0
52326.0,Mr Simon Chappell,2000.0,1,2000.0
52327.0,Lord Richard Walter John Montagu Douglas Scott Buccleuch,20723.5,1,20723.5
52335.0,Mr Archie James Dilloway,101166.0,1,101166.0
52336.0,Portcullis Club,2504.43,1,2504.43
52337.0,Dominic Johnson,2500.0,1,2500.0
52338.0,Mr Andrew Law,4534.34,1,4534.34
52339.0,Story Contracting Ltd.,10145.0,1,10145.0
52342.0,Israel Allies Foundation,2276.0,1,2276.0
52344.0,John Kennedy,2500.0,1,2500.0
52349.0,Simon Franks,15000.0,1,15000.0
52352.0,Chris Rea,5000.0,1,5000.0
52355.0,The State Oil Company Of The Azerbaijan Republic (Socar),5500.0,2,2750.0
52357.0,Park Hall Properties,2000.0,1,2000.0
52364.0,Sukhraj Singh,14000.0,3,4666.666666666667
52371.0,Mr Henry W Davis,3000.0,1,3000.0
52372.0,Gurnek Baines,2500.0,1,2500.0
52373.0,Mr Gerald Sidney John Hyam,27940.0,1,27940.0
52374.0,Mr Henry W Davis,3000.0,1,3000.0
52375.0,Mr Colin Cuthbert,2500.0,1,2500.0
52384.0,Mr Andrew Fraser,120000.0,2,60000.0
52391.0,Unite Scotland,2000.0,1,2000.0
52395.0,Catholic Bishops' Conference Of England And Wales,75493.63,10,7549.363
52397.0,Ubertas Group,8000.0,4,2000.0
52399.0,Aberconwy Ltd,5000.0,1,5000.0
52400.0,Mr Kishorkant Bhatessa,5000.0,1,5000.0
52401.0,Gavin Millar Qc,17902.5,2,8951.25
52402.0,Steel & Shamash Solicitors,16665.0,1,16665.0
52409.0,Bryan Sanderson,8000.0,1,8000.0
52412.0,Tim Harris,3000.0,1,3000.0
52414.0,Henry Davis,3000.0,1,3000.0
52417.0,John Mcguire,20000.0,1,20000.0
52419.0,Lord George Robertson,2000.0,1,2000.0
52421.0,Malaria No More Uk,9982.279999999999,5,1996.4559999999997
52424.0,Suzanne Moezzi,5000.0,1,5000.0
52425.0,Sarah Barr,5000.0,1,5000.0
52435.0,Falcon And Associates International Ltd,18753.0,5,3750.6
52441.0,Roger Skinner Ltd,12500.0,1,12500.0
52443.0,Advantage Digital Outdoor Media Ltd,1750.0,1,1750.0
52444.0,Falfish Ltd,4000.0,2,2000.0
52446.0,Mr Marc Pennick,11500.0,2,5750.0
52449.0,Paul Trendell,11500.0,1,11500.0
52452.0,Thompsons Solicitors,5200.0,2,2600.0
52454.0,Unite Scotland,10980.4,3,3660.133333333333
52456.0,David Miliband,10000.0,2,5000.0
52465.0,Dormor Machine & Engineering,5000.0,1,5000.0
52472.0,Mr Simon Baker,40000.0,3,13333.333333333334
52474.0,Mr Ko Barclay,612400.0,9,68044.44444444444
52475.0,Mr Neale Bussey,2000.0,2,1000.0
52476.0,Mr James Carver,13030.0,10,1303.0
52477.0,Mr Alexander Darwall,59999.0,7,8571.285714285714
52478.0,Mr Gaston Dezart,1800.0,2,900.0
52479.0,E W Pinchbeck & Sons Ltd,4000.0,2,2000.0
52480.0,Foxbury Construction Ltd,7000.0,3,2333.3333333333335
52481.0,Mr David Franks,8000.0,3,2666.6666666666665
52482.0,Mr Peter Hall,5000.0,1,5000.0
52483.0,Mr Graham Halsey,65000.0,2,32500.0
52485.0,Isle Of Man Containerline Uk Ltd,6500.0,2,3250.0
52486.0,Northern & Shell Media Group Ltd,1300000.0,2,650000.0
52487.0,Palace Estates Ltd,2500.0,1,2500.0
52488.0,Plastic Head Media Ltd,2735.42,1,2735.42
52489.0,Rock Services Limited,1153757.82,20,57687.891
52490.0,Mr Alistair Somerville-Ford,5000.0,1,5000.0
52491.0,Ms Penelope Stansfield,6000.0,1,6000.0
52493.0,Mrs Diane Tecklenberg,3000.0,1,3000.0
52494.0,Venco Ltd,70000.0,4,17500.0
52495.0,Mr William West,6327.34,4,1581.835
52496.0,Mr David Withers,20000.0,11,1818.1818181818182
52497.0,Mr John Wolff,5550.0,3,1850.0
52498.0,Mr Christopher Wright,2000.0,1,2000.0
52499.0,Mr John Harris,1950.0,1,1950.0
52500.0,Mr Ed Ross,10750.0,3,3583.3333333333335
52501.0,Mrs Vivienne Westwood,307000.0,4,76750.0
52502.0,Ms Rosie Pearson,8000.0,2,4000.0
52503.0,Ms Deborah Joffe,10000.0,1,10000.0
52504.0,Ms Sarah Carter,2000.0,1,2000.0
52506.0,Mr Thomas Gordon Roddick,30000.0,1,30000.0
52508.0,Mr David John Forbes,3500.0,1,3500.0
53753.0,Al Murad (Rochdale) Ltd,1990.0,1,1990.0
53753.0,Al Murad Diy Limited,3296.0,1,3296.0
53754.0,Lord Waheed Alli,47904.0,6,7984.0
53755.0,Asha Group (Uk),7950.0,2,3975.0
53756.0,Mr Kenneth Baldry,1600.0,1,1600.0
53757.0,Daniel  Beard,42000.0,4,10500.0
53757.0,Mr Daniel Beard,6500.0,2,3250.0
53759.0,Imtiaz Choudhury,2000.0,1,2000.0
53760.0,Mr Anwar Choudhury,2000.0,1,2000.0
53762.0,Mr John Claisse,1665.0,1,1665.0
53763.0,Ms Sarah Claisse,1665.0,1,1665.0
53764.0,Mr Keith Clarke,10500.0,1,10500.0
53765.0,Clocktower Express Limited,2850.0,1,2850.0
53769.0,David Manners Group Ltd,2000.0,1,2000.0
53770.0,Ms Ann Douglas,3000.0,1,3000.0
53772.0,Mr Ben Elton,20000.0,2,10000.0
53774.0,Global Diversity Awards Limited,57500.0,5,11500.0
53775.0,Mr James Gould Lyon,5000.0,1,5000.0
53777.0,Ms Karen Guthrie,1000.0,1,1000.0
53778.0,Hayre Investment Ltd,5000.0,1,5000.0
53779.0,Mr Peter Hearn,30000.0,1,30000.0
53782.0,Mr Stephen Humphrey,5000.0,1,5000.0
53783.0,Jmg Cargo & Travel Limited,2000.0,1,2000.0
53784.0,Mr Andrew Judge,1512.0,1,1512.0
53785.0,Kaiser And Associates Limited,1650.0,1,1650.0
53786.0,Kasim Gulzarl Ltd,41000.0,2,20500.0
53787.0,Mr Peter Keith,3000.0,1,3000.0
53788.0,Labour Peers Fund,10000.0,1,10000.0
53789.0,Ms Amy Latter,10000.0,1,10000.0
53790.0,Mr Bruce Linton,5000.0,1,5000.0
53792.0,Loudwater Investment Partners Ltd,3000.0,1,3000.0
53793.0,Mandeville Hotel Limited,1000.0,1,1000.0
53794.0,Mr Ranu Miah,2000.0,1,2000.0
53795.0,Mr Henry Moszkowicz,80000.0,3,26666.666666666668
53796.0,Ms Caroline Murphy,2000.0,1,2000.0
53797.0,N.B.C (Air Conditioning) Ltd,5000.0,1,5000.0
53799.0,Lord Matthew Oakeshott,205000.0,23,8913.04347826087
53800.0,Mr Paul Ormerod,4000.0,1,4000.0
53801.0,Oxford Labour Group,8114.0,2,4057.0
53802.0,Mr Ali Gul Ozbeck,650.0,1,650.0
53803.0,Valentine Potter,56000.0,1,56000.0
53804.0,Prestige Kent Ltd,10000.0,1,10000.0
53805.0,Quatro Public Relations Ltd,26524.36,3,8841.453333333333
53806.0,Red Rose Club,1550.0,1,1550.0
53807.0,Edward Rodgers,29000.0,4,7250.0
53808.0,Aamer A Sarfraz,67500.0,8,8437.5
53808.0,Aamer Sarfraz,69750.0,6,11625.0
53809.0,Sewing Together,2020.0,1,2020.0
53811.0,Mr Alexander Stevenson,1700.0,1,1700.0
53814.0,Teignbridge District Labour Party 1000 Club,2000.0,1,2000.0
53817.0,Weaver Rose Accountants Ltd,3000.0,1,3000.0
53818.0,West Sussex Labour Group,4000.0,2,2000.0
53821.0,Mr Paul Barlow,2971.03,1,2971.03
53822.0,Mr Mark Dempsey,17018.73,4,4254.6825
53823.0,Mr John Grogan,5912.35,3,1970.7833333333335
53824.0,Labour Hall Ilford Limited,14697.5,4,3674.375
53826.0,Mitcham And Morden Labour Halls Limited,6000.0,1,6000.0
53828.0,Andrew Porter,17050.440000000002,2,8525.220000000001
53829.0,Mr Allen Simpson,3514.8,1,3514.8
53830.0,Slough Labour Group,21311.0,2,10655.5
53832.0,The Boston Consulting Group Llp,45000.0,1,45000.0
53834.0,Mr Timothy Rice,10000.0,4,2500.0
53835.0,Mr Patrick M Anketell-Jones,4000.0,2,2000.0
53836.0,Beech Hill Residential Investments Ltd,5000.0,1,5000.0
53837.0,Mr Robin Garratt,2000.0,1,2000.0
53839.0,Euro Garages Limited,10000.0,1,10000.0
53840.0,Mr Robert L Mortimer,1750.0,1,1750.0
53841.0,Mr Michael T Smith,5000.0,1,5000.0
53844.0,Stercap Limited,4000.0,2,2000.0
53846.0,Mr James C Wallace,2000.0,1,2000.0
53847.0,Haron Seven Ltd,10000.0,1,10000.0
53848.0,Mr David H Hunter,5000.0,2,2500.0
53849.0,Stern Advisory Company Ltd,2000.0,1,2000.0
53851.0,Mr James Fenwick,1000.0,1,1000.0
53852.0,Mr Anthony Gf Fuller,2000.0,1,2000.0
53853.0,Mr John B Mcgrath,3000.0,1,3000.0
53854.0,Mr Gerard B Strahan,3600.0,2,1800.0
53856.0,Mr Rodney B Witter,2500.0,1,2500.0
53857.0,Ms Susan E Witter,2500.0,1,2500.0
53861.0,Conegate Limited,12500.0,1,12500.0
53864.0,Gsp Real Estate Limited,12500.0,1,12500.0
53865.0,Jr & F Limited,50000.0,1,50000.0
53866.0,Kj Costa Advisory Limited,215500.0,6,35916.666666666664
53867.0,Lowry Trading Ltd,137000.0,5,27400.0
53869.0,Milton Magna Limited,30000.0,1,30000.0
53872.0,Rtc Education Limited,135050.0,16,8440.625
53876.0,Xue Lin Bates,26600.0,2,13300.0
53881.0,Mr Stephen Fitzgerald,168500.0,9,18722.222222222223
53882.0,Mr Christopher Adams,10000.0,1,10000.0
53884.0,Lord Michael D Glendonbrook,1050000.0,4,262500.0
53887.0,Mr Abel Halpern,268750.0,7,38392.857142857145
53888.0,Mrs Bernadette Higgins,12000.0,1,12000.0
53889.0,Mr David C Jackson,57500.0,1,57500.0
53890.0,Mr Christopher Wt Johnston,13200.0,1,13200.0
53891.0,Mr Malik N Karim,25000.0,1,25000.0
53892.0,Mr Brian Kerner,25000.0,4,6250.0
53894.0,Mr Douglas R King,217000.0,7,31000.0
53895.0,Mr Alan L Lee,25000.0,1,25000.0
53896.0,Mr Michael R Lynch,75500.0,3,25166.666666666668
53897.0,Mr James Manktelow,20000.0,2,10000.0
53898.0,Mrs Narminda Marandi,92500.0,2,46250.0
53899.0,Mr John S Martin,103350.0,10,10335.0
53902.0,Mr Edward Misrahi,17000.0,3,5666.666666666667
53903.0,Mr Leopold Noe,149500.0,6,24916.666666666668
53904.0,Mr John C Peake,12500.0,1,12500.0
53907.0,Mrs Alisa Swidler,336686.0,8,42085.75
53908.0,Mr David Symondson,10000.0,1,10000.0
53909.0,Mr Peter Vider,11000.0,2,5500.0
53910.0,Mr Stephen F White,8500.0,1,8500.0
53911.0,Mr Alexander S Wilmot-Sitwell,120000.0,5,24000.0
53912.0,Mr Antonios P Yerolemou,8000.0,1,8000.0
53913.0,Ms Clare E Freeman,27500.0,3,9166.666666666666
53914.0,Mr Mark Fulbrook,13140.0,3,4380.0
53915.0,Mr Jonathan W Glassberg,38600.0,4,9650.0
53916.0,Mr Arunasalam S Yogeswaran,18500.0,3,6166.666666666667
53917.0,Mr Nicholas M Dulcken,10000.0,1,10000.0
53918.0,Croydon Tamils,8000.0,2,4000.0
53919.0,Martek Contracts Ltd,11000.0,4,2750.0
53920.0,Village Developments Strategic Land Limited,2500.0,1,2500.0
53921.0,Mr Enley C Taylor,6500.0,3,2166.6666666666665
53923.0,Mr Michael D Campbell,5000.0,1,5000.0
53924.0,Mr Walter A Cooper,16000.0,2,8000.0
53925.0,Mr Rigel Mowatt,4000.0,2,2000.0
53926.0,Mr Richard Mark Plackett,15705.6,5,3141.12
53928.0,Newriver Retail (Uk) Ltd,1622.5,1,1622.5
53929.0,Chigwell (London) Ltd,13000.0,2,6500.0
53930.0,Mr Michael J Hutchinson,2000.0,1,2000.0
53931.0,Mr Timothy C Dewhirst,16000.0,2,8000.0
53933.0,Mr Glyn K Hopkin,2500.0,1,2500.0
53935.0,Mr Patrick Dearsley,4750.0,2,2375.0
53936.0,Ms Priya Hiranandani,5000.0,1,5000.0
53937.0,Mr Riley A Rudd,10000.0,1,10000.0
53938.0,Mr Henry Symonds,2500.0,1,2500.0
53940.0,Trp Sealing Systems Ltd,2500.0,1,2500.0
53941.0,Hopkins Homes Ltd,5000.0,1,5000.0
53943.0,Mr Giles Richardson,5000.0,1,5000.0
53944.0,Mr John B Rutter,5425.0,3,1808.3333333333333
53945.0,Mr Simon R Arnold,2000.0,1,2000.0
53947.0,Warwick Balfour Capital Llp,5000.0,1,5000.0
53948.0,Mr Malcolm J Issac,5000.0,1,5000.0
53950.0,Mr Andrew C Green,2000.0,1,2000.0
53951.0,Westminster Dining Club Mid Sussex,21500.0,5,4300.0
53952.0,Mr John P Dunford,2000.0,1,2000.0
53954.0,Mr Ian K Alexander,4000.0,2,2000.0
53956.0,Ms Eleanor Arran,2500.0,1,2500.0
53957.0,Conservative Voice,7000.0,2,3500.0
53958.0,Mr Nicholas R Macandrew,12000.0,2,6000.0
53959.0,The Portcullis Club,26500.0,3,8833.333333333334
53960.0,Phaden Ltd,6000.0,1,6000.0
53961.0,Churchills International Consulting Ltd,2000.0,1,2000.0
53962.0,Safety Management Consultants (Uk) Ltd,2000.0,1,2000.0
53963.0,Walker And Son (Hauliers) Ltd,2500.0,1,2500.0
53964.0,Brightfield Innovation Ltd,6000.0,3,2000.0
53965.0,Mr Andrew J Bolton,5000.0,1,5000.0
53968.0,Mr Peter J Hall,24400.0,6,4066.6666666666665
53969.0,Mr Patrick O'Driscoll,5000.0,1,5000.0
53970.0,Ms Dana L Reuben,5000.0,1,5000.0
53971.0,The Knole Club,55000.0,7,7857.142857142857
53972.0,Butterfield Sign Service Limited,2000.0,1,2000.0
53974.0,Pqw Foundry Limited,6000.0,2,3000.0
53975.0,Dw Contractors (Oxford) Limited,5000.0,1,5000.0
53976.0,Mr Trevor Bryan,15000.0,3,5000.0
53977.0,Solihull Borough Conservatives Dining Club,2000.0,1,2000.0
53979.0,Ms Shirley Peacock,2000.0,1,2000.0
53981.0,Faccenda Foods Limited,5000.0,1,5000.0
53984.0,Mr Anthony Salter,4172.7,2,2086.35
53985.0,Mr Colin Chisholm,2000.0,1,2000.0
53986.0,Comfort Care Services Uk Ltd,6000.0,3,2000.0
53988.0,Mr Shayban Al-Ibrahim,2000.0,1,2000.0
53989.0,Mr Alastair Graham,3000.0,1,3000.0
53991.0,Mr Barry W Price,10000.0,3,3333.3333333333335
53992.0,Fpe Global (Holdings) Ltd,8625.0,4,2156.25
53993.0,Mr David J Wraith,1900.0,1,1900.0
53995.0,Ms Charlotte Heber Percy,5000.0,1,5000.0
53996.0,Stian Westlake,14000.0,3,4666.666666666667
53997.0,Stoke Park Limited,16000.0,4,4000.0
53998.0,Eurofoods (Uk) Ltd,10000.0,1,10000.0
53999.0,Mr David Mowat,5000.0,1,5000.0
54000.0,Ms Teresa Daly,2500.0,1,2500.0
54001.0,Coleman Bennett International Consultancy Plc,123300.0,14,8807.142857142857
54002.0,Mr Michael Lewis,520250.0,10,52025.0
54003.0,Mr Nayaz Qazi,10000.0,2,5000.0
54004.0,Velcourt Group Plc,2000.0,1,2000.0
54005.0,Mr Antony P Hichens,2500.0,1,2500.0
54006.0,A. Levy & Son Limited,2000.0,1,2000.0
54008.0,Mr Thomas P Naylor,7000.0,3,2333.3333333333335
54009.0,Ironfx Global Uk Ltd,5000.0,1,5000.0
54011.0,Original B.T.C. Limited,2500.0,1,2500.0
54012.0,Ms Marjorie N Glasgow,7500.0,2,3750.0
54015.0,Mr Maurice Bennett,6567.0,2,3283.5
54016.0,Fielding & Nicholson Tailoring Limited,1600.0,1,1600.0
54017.0,Morley Hayes Leisure Ltd,6750.5,2,3375.25
54019.0,Ms Rosanna Bulmer,2000.0,1,2000.0
54022.0,Ms Ann Van Shelle,4000.0,1,4000.0
54025.0,Mr Rishi Sunak,5658.0,1,5658.0
54026.0,Mr Gajan Wallooppillai,34684.28,2,17342.14
54028.0,Wise & Co Accountants Ltd,2500.0,1,2500.0
54029.0,Mr Christopher Jw Townsend,2500.0,1,2500.0
54030.0,Mr Jeremy Rs Hunt,4447.9,2,2223.95
54031.0,Mr Robert J Lewis,7500.0,2,3750.0
54032.0,Mr Andrew M Lyons,6919.57,1,6919.57
54033.0,Mr Ray S Tindle,4419.56,1,4419.56
54034.0,The Digital Office (Uk) Ltd,2500.0,1,2500.0
54035.0,Mr Alexander J Burnett Of Leys,9721.71,3,3240.5699999999997
54036.0,Ms Britta A Lloyd,2056.5,1,2056.5
54037.0,Mr Joseph Lewis,1000.0,1,1000.0
54038.0,Mr Stewart Bales,700.0,1,700.0
54039.0,Mr Terence Croft,1000.0,1,1000.0
54040.0,Sonya Knezovich,1500.0,1,1500.0
54319.0,Mr Brian Souter,3500.0,1,3500.0
54320.0,Business Report Limited,5000.0,1,5000.0
54321.0,Chadwick Brothers Limited,5000.0,2,2500.0
54322.0,Lord Richard Newby,22877.65,7,3268.2357142857145
54323.0,Alan Salter,3816.0,2,1908.0
54324.0,Baroness Alison Suttie,2400.0,1,2400.0
54325.0,Mr Andrew Kempston-Parkes,2200.0,2,1100.0
54326.0,Ashley Commercial Finance Limited,16000.0,4,4000.0
54327.0,Ms Carla Butler,2292.0,1,2292.0
54329.0,Mrs Margaret Elwood,3700.0,1,3700.0
54331.0,Ms Claire Thomas,3955.0,3,1318.3333333333333
54332.0,Clive Jones Leisure Ltd,32683.14,10,3268.314
54333.0,Mr Colin  Stears,8955.0,5,1791.0
54335.0,Mr Darren Sanders,1535.26,1,1535.26
54337.0,Mr David  Bouchier,4000.0,2,2000.0
54338.0,Mr David  Fuller,1526.44,1,1526.44
54339.0,Gatwick Airport Ltd,40000.0,2,20000.0
54340.0,Mrs Jean Vernon-Jackson,50000.0,1,50000.0
54341.0,Mr Max Batley,541000.0,4,135250.0
54342.0,Mr David Simmons,1700.0,1,1700.0
54343.0,Mr David Turner,11000.0,1,11000.0
54344.0,Mr David Ward,1800.0,1,1800.0
54345.0,Mr David Black,1600.0,1,1600.0
54347.0,Mr Dinesh Dhamija,817006.22,50,16340.124399999999
54348.0,Mr Dudley Hoddinott,13060.0,5,2612.0
54349.0,Durham Group Estates Limited,56500.0,9,6277.777777777777
54351.0,Fashion Fabric Transprinters Limited,2500.0,1,2500.0
54353.0,Gala Leisure Ltd,9450.0,2,4725.0
54354.0,Mr George Gill,2150.0,1,2150.0
54355.0,Gleeds Corporate Services Limited,101108.70999999999,15,6740.580666666666
54356.0,Mr Greg Stanton,27714.78,9,3079.42
54357.0,Hcb Solicitors Ltd,2000.0,1,2000.0
54358.0,Ms Lydia Cairns,1650.0,1,1650.0
54359.0,Mr Howard Marshall,3000.0,1,3000.0
54360.0,Hydefall Ltd,2500.0,1,2500.0
54361.0,Mr Ian Rylett,3000.0,1,3000.0
54362.0,Industrial Investments (Midlands) Limited,14800.0,1,14800.0
54364.0,Mr John Noel Penstone,101870.0,4,25467.5
54365.0,Mr William Powell,1598.4,1,1598.4
54366.0,Cllr William Frame,5908.9,3,1969.6333333333332
54368.0,Wapping Wharf (Umberslade) Limited,8000.0,1,8000.0
54369.0,Mr Tony Mason,2000.0,1,2000.0
54370.0,Ms Susan Howes,30000.0,4,7500.0
54371.0,Mr Steven Lambert,1596.0,1,1596.0
54373.0,Mr Stephen Williams,6500.0,2,3250.0
54374.0,Mr Stephen Penneck,1710.0,1,1710.0
54376.0,South Gloucestershire Lib Dem Group,5418.0,3,1806.0
54378.0,Smith And Byford Limited,7500.0,2,3750.0
54379.0,Mr Ros Kayes,1650.0,1,1650.0
54381.0,Sir Robert Smith,2400.0,1,2400.0
54382.0,Mr Rinku Loomba,10000.0,2,5000.0
54383.0,Renewable Energy Partnerships Limited,10000.0,1,10000.0
54384.0,Mr Ric Brackenbury,3455.0,2,1727.5
54385.0,Ms Philippa  Connor,13850.7,7,1978.6714285714286
54388.0,Mr Peter Rothery,18200.0,5,3640.0
54389.0,Peter Hirst,8080.469999999999,3,2693.49
54394.0,Mr Paul Baker,1500.0,1,1500.0
54395.0,Mr Patrick  Brady,6000.0,3,2000.0
54396.0,Ms Patricia Dunnill,1550.0,1,1550.0
54397.0,Mr Nick Cope,2827.36,1,2827.36
54398.0,Mr Mike Ross,2633.4,1,2633.4
54399.0,Mr Michael Andrewes,1529.28,1,1529.28
54400.0,Mrs Mary-Jane Jeanes,5500.0,3,1833.3333333333333
54401.0,Miss Mary  Nuttall,9282.0,4,2320.5
54402.0,Mr Martyn Bond,1000.0,1,1000.0
54403.0,Mr Martin Tod,4000.0,1,4000.0
54404.0,Mrs Marlene Heron,6520.0,4,1630.0
54405.0,Mr Mark Williams,5475.0,3,1825.0
54410.0,Ms Kate Cairns,2400.0,1,2400.0
54411.0,Ms Juliet Davenport,9500.0,1,9500.0
54412.0,Ms Julie Phillips,2000.0,1,2000.0
54414.0,Mr John Leech,8450.0,4,2112.5
54415.0,Mr John Fenwick,3000.0,1,3000.0
54416.0,Ms Jeanette Aron,2900.0,1,2900.0
54417.0,Ms Sarah Wiseman,3569.04,1,3569.04
54420.0,Mr Nick Mattey,1710.0,1,1710.0
54424.0,Mr Mark Watkin,5625.0,2,2812.5
54425.0,Mr Ray Hancock,2500.0,3,833.3333333333334
54426.0,Ian Wright,26291.46,12,2190.955
54427.0,Mr Leigh Ibbotson,14450.529999999999,6,2408.4216666666666
54428.0,Ashely Business Cash Limited,7000.0,1,7000.0
54429.0,Chartwell Care Services Limited,2000.0,1,2000.0
54430.0,Ms Clare Mills,2000.0,1,2000.0
54431.0,Ultimate Finance Group Plc,3500.0,1,3500.0
54433.0,Sutton Lib Dem Council Group,10000.0,4,2500.0
54434.0,Mr Mike  Biden,11600.0,3,3866.6666666666665
54435.0,Ms Joanna Crocker,5000.0,1,5000.0
54437.0,Baroness Shas  Sheehan,13282.0,6,2213.6666666666665
54439.0,Mr Joginder Sanger,1950.0,1,1950.0
54441.0,Michael Dt Faber,2000.0,1,2000.0
54446.0,Oluwole O Kolade,282750.0,8,35343.75
54447.0,Prabodhan Ltd,1537.81,1,1537.81
54449.0,Lord Gulam Noon,5000.0,1,5000.0
54450.0,Malvern College Egypt,3840.0,2,1920.0
54451.0,The Soufan Group,3791.36,1,3791.36
54452.0,Ms Lucy S Lenigas,12500.0,1,12500.0
54453.0,Waste2Tricity Ltd,3500.0,1,3500.0
54455.0,Carpet & Flooring Megastore,2000.0,1,2000.0
54458.0,Larisa Baturo,1000.0,1,1000.0
54459.0,Wales Bangladesh Chamber Of Commerce,1700.0,1,1700.0
54462.0,Mr Terence Chan,10000.0,2,5000.0
54463.0,Mr James Reid-Baxter,8000.0,2,4000.0
54465.0,Mr Angus Tulloch,25000.0,1,25000.0
54466.0,Scottish National Party,825000.0,3,275000.0
54546.0,Ardchattan Hydro Ltd,10000.0,1,10000.0
54547.0,Ardverikie Estate Ltd,10000.0,1,10000.0
54549.0,Benalla Limited,37000.0,6,6166.666666666667
54551.0,Mr Bruno Schroder,30000.0,1,30000.0
54552.0,Mr Charles Maclean,10000.0,1,10000.0
54554.0,Mr David S Stevenson,28750.0,5,5750.0
54555.0,Sir Edward Percy Weatherall,50000.0,1,50000.0
54558.0,Glenglass Hydro Ltd,10000.0,1,10000.0
54559.0,Gretna Green Ltd,10000.0,1,10000.0
54560.0,Mr Henry Trotter,14998.0,2,7499.0
54561.0,Mr Hugh Campbell Adamson,10000.0,1,10000.0
54562.0,Sir Ian Seafield,100000.0,1,100000.0
54563.0,Mr Ivor  Dunbar,50000.0,1,50000.0
54564.0,Ms Joanne Murray,1000000.0,1,1000000.0
54566.0,Macdougall Arts Limited,8000.0,1,8000.0
54567.0,Mactaggart Scott & Co. Ltd,15000.0,1,15000.0
54572.0,Mr Randall Nicol,10000.0,1,10000.0
54573.0,Reidhaven Trust Estate Ltd,20000.0,1,20000.0
54574.0,Sir David Garrard,25000.0,1,25000.0
54575.0,Teasses Capital Limited,10000.0,1,10000.0
54576.0,Mr Terry Scuoler,10000.0,1,10000.0
54581.0,Mr John  Boyle,13519.0,1,13519.0
54588.0,Lewes Quaker Meeting,20000.0,1,20000.0
54595.0,Mr Christopher Wilkins,29500.0,3,9833.333333333334
54600.0,Government Of The Islamic Republic Of Iran,1783.0,1,1783.0
54604.0,Aipac Group,10927.470000000001,2,5463.735000000001
54606.0,Mr David Sainsbury,65000.0,2,32500.0
54608.0,The Skills Funding Agency,2000.0,1,2000.0
54614.0,Mrs Violet Shields,10552.21,1,10552.21
54616.0,Hitachi Rail And First Great Western,5000.0,1,5000.0
54635.0,Mr David Harding,50000.0,1,50000.0
54641.0,Socialist Alliance,71000.0,6,11833.333333333334
54653.0,Geoffrey Ferres,14500.0,1,14500.0
54660.0,Mr Roger Manser,207000.0,16,12937.5
54662.0,Mr Brian Barter,3875.0,2,1937.5
54663.0,Mrs Alison Bovill,1700.0,1,1700.0
54664.0,Mr John F Curtis,2000.0,1,2000.0
54665.0,Mrs Betty Davis,2000.0,2,1000.0
54666.0,Mr Garry Debenham,2000.0,1,2000.0
54667.0,European Terminals Ltd,3000.0,1,3000.0
54668.0,Mr Norman Fancett,2000.0,1,2000.0
54669.0,Mr Joseph Fisher,2500.0,1,2500.0
54670.0,Captain Graham Harper,20065.0,6,3344.1666666666665
54672.0,Mrs Diane James,9000.0,6,1500.0
54673.0,Mr John Michael Johnson,5000.0,1,5000.0
54674.0,Mr Andrew  Little,10000.0,2,5000.0
54674.0,Mr Andrew Little,7000.0,2,3500.0
54675.0,Mr Masud Mohammed,5000.0,1,5000.0
54676.0,Newcastle Jewellery Ltd,3000.0,1,3000.0
54677.0,Ronatree Ltd,25000.0,2,12500.0
54678.0,Mr Christopher Royston,2000.0,2,1000.0
54679.0,Mr Henry Smith,35000.0,1,35000.0
54682.0,Mr Lance Taylor,53000.0,2,26500.0
54683.0,Trago Mills Ltd,16000.0,2,8000.0
54685.0,Mr Nicholas White,1817.76,1,1817.76
54688.0,Mr Hurdley John,2000.0,1,2000.0
54690.0,Ms Susan Hewson-Lowe,2000.0,1,2000.0
54691.0,Mr Patrick Hugo Gray,36852.0,13,2834.769230769231
54695.0,Ms Kate Rothschild,25500.0,11,2318.181818181818
54698.0,Mr Kevin Sharpe,5000.0,1,5000.0
54699.0,Global Markets Consultants Ltd,116899.47,16,7306.216875
54706.0,Mr Douglas Taylor,2250.0,1,2250.0
54707.0,Mr Robert Mcwilliam,1966.63,1,1966.63
54708.0,Ms Anna Gilfillan,11220.0,1,11220.0
54709.0,Mrs Elizabeth Proudfoot,8000.0,1,8000.0
55576.0,Martin Taylor,193000.0,3,64333.333333333336
55596.0,Mr Reade E Griffith,75000.0,2,37500.0
55600.0,Mr David E Brownlow,14991.15,4,3747.7875
